Year,Chamber,Geography,Democrat,Republican,WAR,Sortable
2014,House,IA-02,Dave Loebsack,Mariannette Miller-Meeks,R+0.6,0.6
2014,House,IA-03,Staci Appel,David Young,R+5.0,5
2014,House,IA-04,Jim Mowrer,Steve King,D+0.1,-0.1
2014,House,ID-01,Shirley Ringo,Raul Labrador,D+10.3,-10.3
2014,House,ID-02,Richard Stallings,Mike Simpson,D+16.8,-16.8
2014,House,IL-01,Bobby Rush,Jimmy Lee Tillman,R+10.0,10
2014,House,IL-02,Robin Kelly,Eric Wallace,R+1.4,1.4
2014,House,IL-03,Dan Lipinski,Sharon Brannigan,D+19.2,-19.2
2014,House,IL-04,Luis Gutiérrez,Hector Concepcion,R+3.5,3.5
2014,House,IL-05,Mike Quigley,Vince Kolber,D+0.3,-0.3
2014,House,IL-06,Michael Mason,Peter Roskam,R+12.6,12.6
2014,House,IL-07,Danny Davis,Robert Bumpers,R+3.0,3
2014,House,IL-08,Tammy Duckworth,Larry Kaifesh,R+3.7,3.7
2014,House,IL-09,Jan Schakowsky,Susanne Atanus,D+2.7,-2.7
2014,House,IL-10,Brad Schneider,Bob Dold,R+15.2,15.2
2014,House,IL-11,Bill Foster,Darlene Senger,R+4.7,4.7
2014,House,IL-12,Bill Enyart,Mike Bost,R+7.6,7.6
2014,House,IL-13,Ann Callis,Rodney L. Davis,R+2.9,2.9
2014,House,IL-14,Dennis Anderson,Randy Hultgren,R+7.3,7.3
2014,House,IL-15,Eric Thorsland,John Shimkus,R+8.2,8.2
2014,House,IL-16,Randall Olsen,Adam Kinzinger,R+19.4,19.4
2014,House,IL-17,Cheri Bustos,Bobby Schilling,D+0.4,-0.4
2014,House,IL-18,Darrel Miller,Aaron Schock,R+13.1,13.1
2014,House,IN-01,Pete Visclosky,Mark Leyva,D+3.0,-3
2014,House,IN-02,Joe Bock,Jackie Walorski,D+5.4,-5.4
2014,House,IN-03,Justin Kuhnle,Marlin Stutzman,R+0.8,0.8
2014,House,IN-04,John Dale,Todd Rokita,D+2.0,-2
2014,House,IN-05,Shawn Denney,Susan Brooks,R+5.2,5.2
2014,House,IN-06,Susan Hall Heitzman,Luke Messer,R+1.1,1.1
2014,House,IN-07,André Carson,Catherine Ping,R+15.1,15.1
2014,House,IN-08,Tom Spangler,Larry Bucshon,D+5.7,-5.7
2014,House,IN-09,Bill Bailey,Todd Young,D+1.1,-1.1
2014,House,KS-01,Jim Sherow,Tim Huelskamp,D+19.8,-19.8
2014,House,KS-02,Margie Wakefield,Lynn Jenkins,D+5.2,-5.2
2014,House,KS-03,Kelly Kultala,Kevin Yoder,R+2.6,2.6
2014,House,KS-04,Perry Schuckman,Mike Pompeo,D+1.5,-1.5
2014,House,KY-01,Charles Hatchett,Ed Whitfield,R+4.1,4.1
2014,House,KY-02,Ron Leach,Brett Guthrie,R+0.2,0.2
2014,House,KY-03,John Yarmuth,Michael Macfarlane,D+15.0,-15
2014,House,KY-04,Peter Newberry,Thomas Massie,D+3.6,-3.6
2014,House,KY-05,Kenneth Stepp,Hal Rogers,D+1.4,-1.4
2014,House,KY-06,Elisabeth Jensen,Andy Barr,D+3.9,-3.9
2014,House,LA-01,Combined Democrat,Steve Scalise,D+1.8,-1.8
2014,House,LA-05,Jamie Mayo,Ralph Abraham,D+7.0,-7
2014,House,LA-06,Edwin Edwards,Garret Graves,D+24.5,-24.5
2014,House,MA-03,Niki Tsongas,Roseann Wofford,D+2.5,-2.5
2014,House,MA-06,Seth Moulton,Richard Tisei,D+1.4,-1.4
2014,House,MA-09,Bill Keating,John Chapman,R+7.9,7.9
2014,House,MD-01,Bill Tilghman,Andrew P. Harris,R+4.7,4.7
2014,House,MD-02,Dutch Ruppersberger,Dave Banach,D+0.9,-0.9
2014,House,MD-03,John Sarbanes,Charles Long,R+2.1,2.1
2014,House,MD-04,Donna Edwards,Nancy Hoyt,R+14.2,14.2
2014,House,MD-05,Steny Hoyer,Chris Chaffee,R+3.0,3
2014,House,MD-06,John K. Delaney,Daniel Bongino,R+6.5,6.5
2014,House,MD-07,Elijah Cummings,Corrogan Vaughn,R+9.7,9.7
2014,House,MD-08,Chris Van Hollen,David Wallace,R+2.8,2.8
2014,House,ME-01,Chellie Pingree,Isaac Misiuk,D+13.7,-13.7
2014,House,ME-02,Emily Cain,Bruce Poliquin,R+12.4,12.4
2014,House,MI-01,Jerry Cannon,Dan Benishek,D+9.1,-9.1
2014,House,MI-02,Dean Vanderstelt,Bill Huizenga,R+7.2,7.2
2014,House,MI-03,Bob Goodrich,Justin Amash,R+0.4,0.4
2014,House,MI-04,Jeff Holmes,John Moolenaar,R+1.7,1.7
2014,House,MI-05,Dan Kildee,Allen Hardwick,D+12.2,-12.2
2014,House,MI-06,Paul Clements,Fred Upton,R+3.3,3.3
2014,House,MI-07,Pam Byrnes,Tim Walberg,R+1.1,1.1
2014,House,MI-08,Eric Schertzing,Mike Bishop,R+5.4,5.4
2014,House,MI-09,Sander Levin,George Brikho,D+8.8,-8.8
2014,House,MI-10,Chuck Stadler,Candice Miller,R+17.8,17.8
2014,House,MI-11,Bobby McKenzie,David Trott,R+1.8,1.8
2014,House,MI-12,Debbie Dingell,Terry Bowman,D+3.1,-3.1
2014,House,MI-13,John Conyers,Jeff Gorman,R+8.1,8.1
2014,House,MI-14,Brenda Lawrence,Christina Barr,R+1.9,1.9
2014,House,MN-01,Tim Walz,Jim Hagedorn,D+4.6,-4.6
2014,House,MN-02,Mike Obermueller,John Kline,R+7.6,7.6
2014,House,MN-03,Sharon Sund,Erik Paulsen,R+16.5,16.5
2014,House,MN-04,Betty McCollum,Sharna Wahlgren,R+0.9,0.9
2014,House,MN-05,Keith Ellison,Doug Daggett,R+5.1,5.1
2014,House,MN-06,Joe Perske,Tom Emmer,D+4.5,-4.5
2014,House,MN-07,Collin Peterson,Torrey Westrom,D+19.3,-19.3
2014,House,MN-08,Rick Nolan,Stewart Mills III,R+3.9,3.9
2014,House,MO-01,Lacy Clay,Daniel Elder,R+7.0,7
2014,House,MO-02,Arthur Lieber,Ann Wagner,R+1.6,1.6
2014,House,MO-03,Courtney Denton,Blaine Luetkemeyer,R+2.1,2.1
2014,House,MO-04,Nate Irvin,Vicky Hartzler,R+3.0,3
2014,House,MO-05,Emanuel Cleaver,Jacob Turk,R+11.8,11.8
2014,House,MO-06,Bill Hedge,Sam Graves,R+0.8,0.8
2014,House,MO-07,Jim Evans,Billy Long,D+18.5,-18.5
2014,House,MO-08,Barbara Stocker,Jason T. Smith,D+5.5,-5.5
2014,House,MS-01,Ron Dickey,Alan Nunnelee,D+1.2,-1.2
2014,House,MS-03,Doug Magee,Gregg Harper,R+6.4,6.4
2014,House,MS-04,Matt Moore,Steven Palazzo,D+6.3,-6.3
2014,House,MT-AL,John Lewis,Ryan Zinke,D+2.6,-2.6
2014,House,NC-01,G. K. Butterfield,Arthur Rich,D+2.0,-2
2014,House,NC-02,Clay Aiken,Renee Ellmers,D+9.4,-9.4
2014,House,NC-03,Marshall Adame,Walter B. Jones Jr.,R+8.1,8.1
2014,House,NC-04,David E. Price,Paul M. Wright,D+3.7,-3.7
2014,House,NC-05,Josh Brannon,Virginia Foxx,D+8.3,-8.3
2014,House,NC-06,Laura Fjeld,Mark Walker,D+3.2,-3.2
2014,House,NC-07,Jonathan Barfield,David Rouzer,D+1.7,-1.7
2014,House,NC-08,Antonio Blue,Richard Hudson,R+0.9,0.9
2014,House,NC-10,Tate MacQueen,Patrick McHenry,D+6.8,-6.8
2014,House,NC-11,Thomas Waddell Hill,Mark Meadows,D+8.0,-8
2014,House,NC-12,Alma Adams,Vince Coakley,R+5.8,5.8
2014,House,NC-13,Brenda Cleary,George Holding,D+8.9,-8.9
2014,House,ND-AL,George B. Sinner,Kevin Cramer,D+14.0,-14
2014,House,NE-01,Dennis Crawford,Jeff Fortenberry,R+13.4,13.4
2014,House,NE-02,Brad Ashford,Lee Terry,D+22.6,-22.6
2014,House,NE-03,Mark Sullivan,Adrian Smith,D+2.6,-2.6
2014,House,NH-01,Carol Shea-Porter,Frank Guinta,D+1.8,-1.8
2014,House,NH-02,Ann McLane Kuster,Marilinda Garcia,D+2.4,-2.4
2014,House,NJ-01,Donald Norcross,Garry Cobb,R+4.6,4.6
2014,House,NJ-02,Bill Hughes Jr.,Frank LoBiondo,R+14.0,14
2014,House,NJ-03,Aimee Belgard,Tom MacArthur,R+1.8,1.8
2014,House,NJ-04,Ruben Scolavino,Chris Smith,R+9.4,9.4
2014,House,NJ-05,Roy Cho,Scott Garrett,D+10.2,-10.2
2014,House,NJ-06,Frank Pallone,Anthony Wilkinson,D+4.5,-4.5
2014,House,NJ-07,Janice Kovach,Leonard Lance,D+4.5,-4.5
2014,House,NJ-08,Albio Sires,Jude-Anthony Tiscornia,D+9.3,-9.3
2014,House,NJ-09,Bill Pascrell,Dierdre Paul,D+9.5,-9.5
2014,House,NJ-10,Donald Payne Jr.,Yolanda Dentley,D+3.3,-3.3
2014,House,NJ-11,Mark Dunec,Rodney Frelinghuysen,R+0.6,0.6
2014,House,NJ-12,Bonnie Watson Coleman,Alieta Eck,R+0.4,0.4
2014,House,NM-01,Michelle Lujan Grisham,Mike Frese,R+0.8,0.8
2014,House,NM-02,Rocky Lara,Steve Pearce,R+16.6,16.6
2014,House,NM-03,Ben Ray Lujan,Jeff Byrd,D+3.2,-3.2
2014,House,NV-01,Dina Titus,Annette Teijeiro,R+3.3,3.3
2014,House,NV-02,Kristen Spees,Mark Amodei,R+11.3,11.3
2014,House,NV-03,Erin Bilbray,Joe Heck,R+3.9,3.9
2014,House,NV-04,Steven Horsford,Cresent Hardy,D+1.3,-1.3
2014,House,NY-01,Tim Bishop,Lee Zeldin,R+1.4,1.4
2014,House,NY-02,Pat Maher,Peter T. King,R+23.5,23.5
2014,House,NY-03,Steve Israel,Grant M. Lally,D+10.7,-10.7
2014,House,NY-04,Kathleen Rice,Bruce Blakeman,D+5.3,-5.3
2014,House,NY-07,Nydia Velázquez,Jose Luis Fernandez,D+9.4,-9.4
2014,House,NY-11,Domenic Recchia,Michael Grimm,D+0.8,-0.8
2014,House,NY-12,Carolyn Maloney,Nick Di Iorio,D+7.7,-7.7
2014,House,NY-17,Nita Lowey,Chris Day,D+2.3,-2.3
2014,House,NY-18,Sean Patrick Maloney,Nan Hayworth,D+6.4,-6.4
2014,House,NY-19,Sean Eldridge,Chris Gibson,R+17.4,17.4
2014,House,NY-20,Paul Tonko,Jim Fischer,D+8.4,-8.4
2014,House,NY-21,Aaron Woolf,Elise Stefanik,R+11.6,11.6
2014,House,NY-23,Martha Robertson,Tom Reed,R+4.0,4
2014,House,NY-24,Dan Maffei,John Katko,R+22.6,22.6
2014,House,NY-25,Louise Slaughter,Mark Assini,R+14.0,14
2014,House,NY-26,Brian Higgins,Kathy Weppner,D+12.7,-12.7
2014,House,NY-27,James O'Donnell,Chris Collins,R+11.9,11.9
2014,House,OH-01,Fred Kundrata,Steve Chabot,D+0.8,-0.8
2014,House,OH-02,Marek Tyszkiewicz,Brad Wenstrup,D+0.2,-0.2
2014,House,OH-03,Joyce Beatty,Jim Burgess,R+3.8,3.8
2014,House,OH-04,Janet Garrett,Jim Jordan,R+1.0,1
2014,House,OH-05,Robert Fry,Bob Latta,R+7.8,7.8
2014,House,OH-06,Jennifer Garrison,Bill Johnson,D+13.6,-13.6
2014,House,OH-08,Tom Poetter,John Boehner,D+6.4,-6.4
2014,House,OH-09,Marcy Kaptur,Richard May,D+7.0,-7
2014,House,OH-10,Robert Klepinger,Mike Turner,R+11.4,11.4
2014,House,OH-11,Marcia Fudge,Mark Zetzer,D+0.4,-0.4
2014,House,OH-12,David Tibbs,Pat Tiberi,R+9.3,9.3
2014,House,OH-13,Tim Ryan,Thomas Pekarek,D+18.2,-18.2
2014,House,OH-14,Michael Wager,David Joyce,R+6.8,6.8
2014,House,OH-15,Scott Wharton,Steve Stivers,R+4.9,4.9
2014,House,OH-16,Pete Crossland,Jim Renacci,D+1.0,-1
2014,House,OK-02,Earl Everett,Markwayne Mullin,D+3.9,-3.9
2014,House,OK-03,Frankie Robbins,Frank Lucas,D+5.1,-5.1
2014,House,OK-04,Bert Smith,Tom Cole,D+2.2,-2.2
2014,House,OK-05,Al McAffrey,Steve Russell,D+7.0,-7
2014,House,OR-01,Suzanne Bonamici,Jason Yates,R+1.2,1.2
2014,House,OR-02,Aelea Cristofferson,Greg Walden,R+26.8,26.8
2014,House,OR-03,Earl Blumenauer,James Buchal,D+0.2,-0.2
2014,House,OR-04,Peter DeFazio,Art Robinson,D+8.8,-8.8
2014,House,OR-05,Kurt Schrader,Tootie Smith,D+4.8,-4.8
2014,House,PA-01,Bob Brady,Megan Rath,D+5.9,-5.9
2014,House,PA-02,Chaka Fattah,Armond James,R+3.2,3.2
2014,House,PA-03,Dan LaVallee,Mike Kelly,D+6.8,-6.8
2014,House,PA-04,Linda D. Thompson,Scott Perry,R+19.1,19.1
2014,House,PA-05,Kerith Strano Taylor,Glenn Thompson,D+2.1,-2.1
2014,House,PA-06,Manan Trivedi,Ryan Costello,R+2.9,2.9
2014,House,PA-07,Mary Ellen Balchunis,Pat Meehan,R+6.9,6.9
2014,House,PA-08,Kevin Strouse,Mike Fitzpatrick,R+9.3,9.3
2014,House,PA-09,Alanna Hartzok,Bill Shuster,D+14.4,-14.4
2014,House,PA-10,Scott Brion,Tom Marino,R+1.4,1.4
2014,House,PA-11,Andy Ostrowski,Lou Barletta,R+7.8,7.8
2014,House,PA-12,Erin McClelland,Keith Rothfus,D+13.7,-13.7
2014,House,PA-13,Brendan Boyle,Dee Adcock,D+8.3,-8.3
2014,House,PA-16,Tom Houghton,Joseph R. Pitts,D+5.8,-5.8
2014,House,PA-17,Matt Cartwright,David Moylan,D+4.0,-4
2014,House,RI-01,David Cicilline,Cormick Lynch,R+18.4,18.4
2014,House,RI-02,James Langevin,Rhue Reis,D+5.5,-5.5
2014,House,SC-02,Phil Black,Joe Wilson,D+5.7,-5.7
2014,House,SC-03,Barbara Jo Mullis,Jeff Duncan,D+0.2,-0.2
2014,House,SC-05,Tom Adams,Mick Mulvaney,D+6.8,-6.8
2014,House,SC-06,Jim Clyburn,Anthony Culler,D+4.5,-4.5
2014,House,SC-07,Gloria Tinubu,Tom Rice,D+2.3,-2.3
2014,House,SD-AL,Corinna Robinson,Kristi Noem,R+3.3,3.3
2014,House,TN-02,Bob Scott,Jimmy Duncan,R+3.8,3.8
2014,House,TN-03,Mary Headrick,Chuck Fleischmann,D+12.3,-12.3
2014,House,TN-04,Lenda Sherrell,Scott DesJarlais,D+21.3,-21.3
2014,House,TN-05,Jim Cooper,Bob Ries,D+12.2,-12.2
2014,House,TN-06,Amos Powers,Diane Black,D+1.2,-1.2
2014,House,TN-07,Dan Cramer,Marsha Blackburn,R+0.3,0.3
2014,House,TN-08,Wes Bradley,Stephen Fincher,R+2.2,2.2
2014,House,TN-09,Steve Cohen,Charlotte Bergmann,R+7.5,7.5
2014,House,TX-01,Shirley McKellar,Louie Gohmert,D+1.5,-1.5
2014,House,TX-02,Niko Letsos,Ted Poe,D+2.2,-2.2
2014,House,TX-06,David Cozad,Joe Barton,D+5.8,-5.8
2014,House,TX-07,James Cargas,John Culberson,D+5.9,-5.9
2014,House,TX-10,Tawana Walter-Cadien,Michael McCaul,D+3.9,-3.9
2014,House,TX-12,Mark Greene,Kay Granger,D+2.1,-2.1
2014,House,TX-13,Mike Minter,Mac Thornberry,D+2.1,-2.1
2014,House,TX-14,Donald Brown,Randy Weber,D+6.7,-6.7
2014,House,TX-15,Rubén Hinojosa,Eddie Zamora,R+1.2,1.2
2014,House,TX-16,Beto O'Rourke,Corey Roen,D+8.7,-8.7
2014,House,TX-17,Nick Haynes,Bill Flores,D+2.7,-2.7
2014,House,TX-18,Sheila Jackson Lee,Sean Seibert,R+6.8,6.8
2014,House,TX-19,Neal Marchbanks,Randy Neugebauer,D+2.1,-2.1
2014,House,TX-22,Frank Briscoe,Pete Olson,D+3.1,-3.1
2014,House,TX-23,Pete Gallego,Will Hurd,D+3.1,-3.1
2014,House,TX-24,Patrick McGehearty,Kenny Marchant,D+1.9,-1.9
2014,House,TX-25,Marco Montoya,Roger Williams,D+9.3,-9.3
2014,House,TX-27,Wesley Reed,Blake Farenthold,D+5.5,-5.5
2014,House,TX-31,Louie Minor,John Carter,D+0.5,-0.5
2014,House,TX-32,Frank Perez,Pete Sessions,D+1.7,-1.7
2014,House,TX-34,Filemon Vela Jr.,Larry Smith,R+1.1,1.1
2014,House,TX-35,Lloyd Doggett,Susan Narvaiz,D+0.9,-0.9
2014,House,TX-36,Michael Cole,Brian Babin,D+1.5,-1.5
2014,House,UT-01,Donna McAleer,Rob Bishop,D+13.4,-13.4
2014,House,UT-02,Luz Robles,Chris Stewart,D+1.0,-1
2014,House,UT-03,Brian Wonnacott,Jason Chaffetz,R+2.5,2.5
2014,House,UT-04,Doug Owens,Mia Love,D+18.0,-18
2014,House,VA-01,Norm Mosher,Rob Wittman,R+3.4,3.4
2014,House,VA-02,Suzanne Patrick,Scott Rigell,R+0.6,0.6
2014,House,VA-04,Elliott Fausz,Randy Forbes,R+2.9,2.9
2014,House,VA-05,Lawrence Gaughan,Robert Hurt,R+1.0,1
2014,House,VA-07,Jack Trammell,Dave Brat,D+6.1,-6.1
2014,House,VA-08,Don Beyer,Micah Edmond,D+2.8,-2.8
2014,House,VA-10,John Foust,Barbara Comstock,R+1.0,1
2014,House,VA-11,Gerry Connolly,Suzanne Scholte,R+4.7,4.7
2014,House,VT-AL,Peter Welch,Mark Donka,D+5.4,-5.4
2014,House,WA-01,Suzan DelBene,Pedro Celis,D+1.2,-1.2
2014,House,WA-02,Rick Larsen,B. J. Guillot,R+1.2,1.2
2014,House,WA-03,Bob Dingethal,Jaime Herrera Beutler,R+11.0,11
2014,House,WA-05,Joe Pakootas,Cathy McMorris Rodgers,R+0.6,0.6
2014,House,WA-06,Derek Kilmer,Marty McClendon,D+11.0,-11
2014,House,WA-07,Jim McDermott,Craig Keller,R+0.1,0.1
2014,House,WA-08,Jason Ritchie,Dave Reichert,R+17.4,17.4
2014,House,WA-09,Adam Smith,Doug Basler,D+2.2,-2.2
2014,House,WA-10,Dennis Heck,Joyce McDonald,R+7.2,7.2
2014,House,WI-01,Rob Zerban,Paul Ryan,R+8.4,8.4
2014,House,WI-02,Mark Pocan,Peter Theron,D+2.1,-2.1
2014,House,WI-03,Ron Kind,Tony Kurtz,D+2.9,-2.9
2014,House,WI-04,Gwen Moore,Dan Sebring,R+4.8,4.8
2014,House,WI-05,Chris Rockwood,Jim Sensenbrenner,R+1.4,1.4
2014,House,WI-06,Mark Harris,Glenn Grothman,D+3.1,-3.1
2014,House,WI-07,Kelly Westlund,Sean Duffy,R+3.7,3.7
2014,House,WI-08,Ron Gruett,Reid Ribble,R+14.6,14.6
2014,House,WV-01,Glen Gainer,David McKinley,R+8.8,8.8
2014,House,WV-02,Nick Casey,Alex Mooney,D+10.7,-10.7
2014,House,WV-03,Nick Rahall,Evan Jenkins,D+8.0,-8
2014,House,WY-AL,Richard Grayson,Cynthia Lummis,D+7.3,-7.3
2014,Senate,Alaska,Mark Begich,Dan Sullivan,D+18.8,-18.8
2014,Senate,Arkansas,Mark Pryor,Tom Cotton,D+1.2,-1.2
2014,Senate,Colorado,Mark Udall,Cory Gardner,R+4.4,4.4
2014,Senate,Delaware,Chris Coons,Kevin L. Wade,R+6.6,6.6
2014,Senate,Georgia,Michelle Nunn,David Perdue,D+5.0,-5.0
2014,Senate,Hawaii,Brian Schatz,Campbell Cavasso,D+2.5,-2.5
2014,Senate,Idaho,Nels Mitchell,Jim Risch,D+13.9,-13.9
2014,Senate,Illinois,Dick Durbin,Jim Oberweis,R+5.1,5.1
2014,Senate,Iowa,Bruce Braley,Joni Ernst,R+4.7,4.7
2014,Senate,Kansas,Greg Orman (Ind),Pat Roberts,D+17.4,-17.4
2014,Senate,Kentucky,Alison Lundergan Grimes,Mitch McConnell,D+13.3,-13.3
2014,Senate,Louisiana,Mary Landrieu,Bill Cassidy,D+11.2,-11.2
2014,Senate,Maine,Shenna Bellows,Susan Collins,R+38.0,38.0
2014,Senate,Massachusetts,Ed Markey,Brian Herr,R+7.3,7.3
2014,Senate,Michigan,Gary Peters,Terri Lynn Land,D+8.5,-8.5
2014,Senate,Minnesota,Al Franken,Mike McFadden,R+0.8,0.8
2014,Senate,Mississippi,Travis Childers,Thad Cochran,D+5.8,-5.8
2014,Senate,Montana,Amanda Curtis,Steve Daines,D+3.7,-3.7
2014,Senate,Nebraska,David Domina,Ben Sasse,R+2.7,2.7
2014,Senate,New Hampshire,Jeanne Shaheen,Scott Brown,D+0.8,-0.8
2014,Senate,New Jersey,Cory Booker,Jeff Bell,D+1.4,-1.4
2014,Senate,New Mexico,Tom Udall,Allen Weh,R+3.1,3.1
2014,Senate,North Carolina,Kay Hagan,Thom Tillis,D+1.6,-1.6
2014,Senate,Oklahoma,Matt Silverstein,Jim Inhofe,D+8.6,-8.6
2014,Senate,Oklahoma Spec,Connie Johnson,James Lankford,D+5.7,-5.7
2014,Senate,Oregon,Jeff Merkley,Monica Wehby,R+0.7,0.7
2014,Senate,Rhode Island,Jack Reed,Mark Zaccaria,D+14.4,-14.4
2014,Senate,South Carolina,Brad Hutto,Lindsey Graham,D+7.7,-7.7
2014,Senate,South Carolina Spec,Joyce Dickerson,Tim Scott,R+0.8,0.8
2014,Senate,South Dakota,Rick Weiland,Mike Rounds,D+1.6,-1.6
2014,Senate,Tennessee,Gordon Ball,Lamar Alexander,D+1.4,-1.4
2014,Senate,Texas,David Alameel,John Cornyn,D+1.4,-1.4
2014,Senate,Virginia,Mark Warner,Ed Gillespie,D+4.3,-4.3
2014,Senate,West Virginia,Natalie Tennant,Shelley Moore Capito,R+8.0,8.0
2014,Senate,Wyoming,Charlie Hardy,Mike Enzi,R+0.9,0.9
2020,Governor,North Carolina,Roy Cooper,Dan Forest,D+5.85,-5.85
2016,Governor,North Carolina,Roy Cooper,Pat McCrory,D+3.86,-3.86
